Core,Latitude,Longitude,Water depth (m),Annual Averaged SST,A-M-J,J-F-M,J-A-S,O-N-D,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacculifer w/o sac,Globigerinoides sacculifer with sac,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii flexuosa,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics
RC13-38,-14.31,177.06,2867,28.2404,28.4769,29.0628,27.3513,28.0704,0.2,0.6,0,36.5,36.5,4.6,2.3,0.3,2.6,0,0,1.9,3.9,1.1,4.9,0,4.9,0.2,2.4,0,0,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,32.7,0,0,0.2,0,0,0,99.3
RC13-39,-15.53,176.5,2116,27.8224,28.1373,28.872,26.6905,27.5896,0.3,1.4,0,48.6,48.6,3.6,6.3,1.9,8.2,0,0,2.8,3.1,0.5,2.3,0.2,4.9,0.1,1.9,0,0.2,0.5,0,0.9,0,0.1,0,0,0,0.1,0,0,0.2,0,0.6,0,0,0.6,0,18.5,0,0,0.1,0,0.1,0,99.2
RC13-40,-17.24,176.41,2798,27.3667,27.7158,28.6958,25.9737,27.0816,2.6,4.3,0,38.4,38.4,4.1,9.1,1.9,11,0.2,1.3,3.9,4.3,1.9,0.4,0.4,2.8,0,0.6,0,0,0.6,0,2.3,0,0,0,0.2,0.2,0.6,0,0.2,0,0,0,0,0,0,0.2,18.6,0,0,0,0,0.2,0,99.1
RC13-45,-8.33,-167,3948,29.0764,29.3079,29.1148,28.6473,29.2356,0.4,2.7,0,41.7,41.7,0.6,4.9,2.3,7.2,0.2,0,5.5,0.2,2.5,1,0.2,0.6,0.2,3.6,0,0.2,1.7,2.5,0.2,2.7,0,0,0,0,0.2,0,0.2,0.4,0,1.7,0,0,1.7,0,22.6,0,0,0.2,0,0,0,99.2
RC14-063,-15.2,119.45,2838,28.0083,28.6407,29.009,26.0771,28.3063,1,2.66,0,37.27,37.27,0.83,8.99,4.33,13.31,0.67,0,6.99,2.83,1.5,0.17,0,0,0,0,0,0,3,0.67,0.67,4.16,0,0,0,0,0,0,0.33,0.67,0,11.15,3.83,0,14.98,0.17,7.65,0.17,0,0,0,0,0.33,100
RC14-066,-10.42,124.68,2347,28.4632,28.4682,29.4521,26.5251,29.4075,0.34,0.68,0,31.4,31.4,0.34,2.39,1.71,4.1,0,0,4.1,1.71,6.14,0.34,0,0.34,0,0,0,0,8.19,0,0,8.87,0,0,0,0,0,0,0,0.34,0,11.95,6.83,0,18.77,0,13.65,0,0,0,0,0,0.68,100
RC14-068,-8.52,124.52,2285,27.7451,27.4776,28.683,26.3289,28.4911,0.61,0.3,0,15.4,15.4,0.3,2.44,0.76,3.2,0,0,6.1,2.29,17.53,1.07,0,0.3,0,0,0,0.15,17.07,0,0,12.2,0,0,0,0,0,0.15,0,0.15,0,3.51,2.9,0,6.4,0,16.01,0,0,0,0,0,0.76,100
RC14-069,-8.45,125.02,2805,27.9178,27.8395,28.4294,26.7308,28.6717,1.42,0.99,0,22.02,22.02,0.28,6.96,1.99,8.95,0,0,7.67,2.98,12.93,0,0,0,0,0,0,0.43,13.92,0,0,8.24,0,0,0,0,0.14,0,0,0.28,0,0.85,3.69,0,4.55,0.14,13.64,0.14,0,0,0,0,1.28,100
RC14-070,-6.87,124.12,2074,28.4018,29.0032,28.2382,27.4038,28.9622,0,0.45,0,16.14,16.14,0.45,5.23,2.27,7.5,0.45,0,3.41,1.82,8.86,0,0,0,0,0,0.23,1.82,21.14,0,0,12.27,0,0,0,0,0,0,0,0,0,13.64,4.09,0,17.73,0,7.5,0,0,0,0,0,0.23,100
RC14-073,-0.95,126.15,2381,28.5902,29.2196,28.6974,27.5225,28.9215,0,0.31,0,17.13,17.13,0.93,2.8,0.62,3.43,1.25,0,2.8,0.93,14.33,0,0,0.62,0,0,0.31,1.56,12.15,0,0,14.33,0,0,0,0,0.31,0,0.31,0,0,8.72,3.74,0,12.46,0,15.26,0,0,0,0,0,1.56,100
RC14-076,4.42,119.95,2994,28.6623,29.083,28.2717,28.7461,28.5482,0.76,0,0,17.05,17.05,1.89,3.03,1.14,4.17,2.65,0,1.52,1.89,18.94,0,0.38,0.38,0,0,0,0.76,15.53,0,0,11.36,0,0,0,0,0.38,0,0.38,0,0,4.92,6.82,0.38,12.12,0.38,8.33,0,0,0,0,0,1.14,100
RC14-085,15.42,113.82,2470,27.5961,28.8724,25.6423,28.7886,27.0811,0.77,1.53,0,35.25,35.25,3.45,0,0,16.09,0.38,0,1.15,6.51,4.98,0,0.38,0.77,0,0,0,0.77,7.28,0,0,1.53,0,0,0,0,0,0,0,0,0,6.13,0,0,6.13,0,13.03,0,0,0,0,0,0,100
RC14-092,26.1,123.68,134,25.0352,25.0415,22.2881,27.9918,24.8193,0,0.82,0,23.47,23.47,0.2,7.76,1.63,9.39,0,0,0.61,0.2,16.73,0.61,0,0.41,0,0,0,0,28.57,0.2,0.2,15.1,0.41,0,0,0,0.2,0,0,0,0,0.82,0,0,0.82,0,0.82,0,0,0,0,0,1.22,100
RC14-093,26.83,126.35,1798,25.3139,25.4025,22.2146,28.3986,25.2398,1.24,2.47,0,23.6,23.6,1.69,3.03,2.36,5.39,0.34,0,2.81,1.91,8.43,3.37,0.45,0.45,0,0,0,0.11,11.46,0,0,12.25,0.11,0,0,0,0,0,0,0,0.22,0.56,0.11,0,0.67,0.11,21.57,0,0,0,0,0,1.35,100
RC14-097,33.47,137.98,3261,21.528,20.3954,17.3862,26.0937,22.2365,0,0.29,0,6.47,6.47,0,1.47,1.18,2.65,0,0,0.59,0.59,17.35,1.76,0.59,0,0,0,0,12.35,17.65,0,0,10,22.65,0,0.29,0.29,0,0,0,0,0,1.47,0.29,0,1.76,0,3.82,0,0,0,0,0,1.18,100
RC14-172,50.38,-142.57,2255,8.67929,7.2662,5.90765,12.4328,9.11045,0.12,0,0,0,0,0,0,0,0,0,0,0,0.12,26.38,0.35,0,0,0,0,70.08,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.12,100
RC14-39P,8.88,116.3,706,28.5891,29.2176,27.4668,29.0237,28.6481,3.51,1.75,0,0,0,3.51,0,0,0,0,0,18.42,0,7.89,0,0,1.75,0,0,0,0,20.18,0,0,9.65,0,0,1.75,1.75,1.75,0,0,3.51,0,9.65,0,0,9.65,0,16.67,0,0,0,0,0,0,100
RC17-144,-2.42,-85.98,3203,22.6679,23.0961,25.3019,20.8174,21.4562,0,0,0,0,0,0,0,0.18,0.18,0.18,0,0.18,0,1.27,0,0,0,0,0,0,1.27,92.75,0,0,0.18,0,0,0,0,0,0,0,0,0,3.44,0,0,3.44,0,0.54,0,0,0,0,0,0,100
RC17-176,3.75,158.77,3156,29.1787,29.1648,29.0439,29.2984,29.2076,0.07,1.65,0,28.22,28.22,0,6.44,7.26,13.7,0.07,0,8.46,1.57,7.04,0.15,0.3,0.15,0.22,0,0,0,3.52,0.52,0.3,10.33,0,0,0,0,0.07,0,0,0.07,0,1.05,0.6,0,1.65,0.15,21.48,0,0,0.22,0,0,0.3,100
RC17-177,1.75,159.45,2600,29.2717,29.3672,29.3156,29.2988,29.1054,0.07,1.13,0,34.58,34.58,0.93,4.2,3,7.2,0.07,0,8.39,1.2,9.33,0.13,0,1.2,0.13,0,0,0,2.33,1,0,6.33,0,0,0,0,0,0,0,0,0,0.47,0.4,0,0.87,0,24.65,0,0,0.13,0,0,0.47,100
RC17-178,1.75,159.4,2591,29.2718,29.3663,29.3144,29.2961,29.1104,0.31,1.23,0,35.66,35.66,0.51,3.07,4,7.07,0.2,0,8.2,1.33,11.17,0.2,0.41,0.51,0,0,0,0,2.66,1.02,0.2,9.43,0,0,0,0,0,0,0,0,0,0.61,0.31,0,0.92,0,18.14,0,0,0,0,0,0.82,100
RC17-179,2.15,169,3569,29.07,28.9275,28.8268,29.3064,29.2193,0,0.42,0,15.11,15.11,0,3.95,3.81,7.77,0,0,7.49,0.71,10.73,0,0.28,0.42,0.14,0.14,0,0,8.62,0,0,28.25,0,0,0,0,0.56,0,0.28,0.14,0,4.8,4.1,0,8.9,0.28,8.9,0,0,0.14,0,0,0.85,100
RC17-180,1.65,163.8,4352,29.245,29.0441,29.0069,29.4834,29.4455,0,1.32,0,18.98,18.98,0,4.13,3.96,8.09,0,0,7.92,1.16,9.74,0,0.17,0.66,0.17,0.17,0,0,7.43,1.65,0.17,16.5,0,0,0,0,0.66,0,0.17,0.17,0,4.79,3.63,0.17,8.58,0,15.51,0,0,0.17,0,0,0.83,100
RC17-181,0.18,165.58,4400,29.1193,29.0968,29.1475,29.0865,29.1462,0.16,1.46,0,14.29,14.29,0,3.57,3.08,6.66,0.81,0,7.95,0.81,7.47,0,0.16,1.14,0.16,0,0,0,5.68,1.3,0.16,29.38,0,0,0,0,0,0,0,0.65,0,3.73,4.22,0,7.95,0,13.15,0,0,0.16,0,0,0.65,100
RC17-182,1.67,166.55,4193,29.2614,29.2673,29.2519,29.217,29.3097,0,0,0,0.87,0.87,0,1.3,0,1.3,3.46,0,0.87,0,0.43,0,0,0,0,0,0,0,3.9,0,0,81.82,0,0,0,0,0,0,0,0,0,0.43,6.49,0,6.93,0,0.43,0,0,0,0,0,0,100
RC17-183,4.1,165.73,4574,29.1984,29.0836,28.955,29.389,29.3663,0,1.66,0,0.24,0.24,0,0.48,0.48,0.95,1.19,0,3.8,0,0,0.24,1.66,0,0,0,0,0,6.65,0.71,0,70.78,0,0,0,0,0,0,0,0,0,1.9,10.21,0,12.11,0,0,0,0,0,0,0,0,100
RC17-186,3.5,168.83,4379,29.0774,28.9797,28.6651,29.3673,29.2974,0,0.9,0,0.45,0.45,0,4.48,3.14,7.62,1.79,0,2.24,0,1.35,0,0.45,0,0,0,0,0.45,5.38,0,0,68.16,0,0,0,0,0.45,0,0,0,0,1.79,8.07,0,9.87,0,0.9,0,0,0,0,0,0,100
RC17-188,4.18,173.5,4900,28.9106,28.6045,28.524,29.1255,29.3885,0,0,0,0,0,0,0,0,0,0,0,1.97,0.49,0.49,0,1.48,0,0,0,0,0,4.93,0,0,57.64,0,0,0,0,0,0,0,0,0,1.48,31.03,0,32.51,0,0.49,0,0,0,0,0,0,100
RC9-110,-42.52,-172.01,1917,14.5098,14.866,16.9497,12.5811,13.6424,0.7,0,0,0.7,0.7,0,0.2,0,0.2,0,0,0,1.2,14.6,1,0,0,0,4.8,1.2,14.1,6,0,0,0,34.6,7.3,0,7.3,0.5,0,0.7,0.5,0,0,0,0,0,0,11.1,0,0,0,0,0,0,99.2
RC9-112,-38.48,-168.08,3146,15.8761,16.5808,18.7134,13.0537,15.1566,0.5,0,0,2.8,2.8,0.1,0.5,0,0.5,0,0,0.1,2.4,11.9,4.5,0.3,0,1.7,19.5,1.1,13,5.6,0,0,0,14.2,8.9,0.1,9,0.5,0,0.1,1.7,0,0,0,0,0,0,9.2,0,0,1.7,0.1,0,0,100.5
RC9-121,-24.46,-179.41,2153,23.7051,24.2651,25.7992,21.4797,23.2765,1,1.5,0,38.8,38.8,5.2,6.6,4.4,11,0,0,2.4,6.5,1.5,3,0.8,1.3,0,4.2,0,0.8,1,0.2,0.1,0,2.6,0.1,0.3,0.4,0.8,0,0.3,0.6,0,0,0,0,0,0,16.6,0,0,0,0,0,0,100.6
RC9-124,-28.45,172.36,2540,21.3801,21.8805,24.034,19.0818,20.5239,0.5,0.2,0,20.7,20.7,3.8,2.1,0.8,2.9,0,0,0.7,4.2,5.9,10.6,0.2,0.9,0.8,10.2,0.9,0.2,1.4,0,0,0.1,9.9,0.1,0.8,0.9,3,0,0.6,0.7,0,0,0,0,0,0,19,0,0,0.8,0.2,0,0,99.3
RC9-126,-33.14,168.44,2060,18.6978,19.4423,20.8803,16.5692,17.8995,0.5,0.2,0,8.4,8.4,0,0.5,0,0.5,0,0,0,3.3,11.5,9.4,0,0,0.2,3.3,0,5.8,6.9,0,0,0.2,34.6,1.5,1,2.5,0.7,0,0,0,0,0,0,0,0,0,11.2,0,0,0.2,0,0,0,99.4
RC9-127,-34.01,167.54,1533,18.668,19.2785,21.153,16.4718,17.7687,0.2,0,0,5.3,5.3,0.9,0.8,0,0.8,0,0,0.4,2.8,9.1,8.1,0,0.2,0.1,22,1.1,8.5,5.5,0.1,0,0.1,11.8,1.2,0.2,1.4,0.5,0,0.1,3.3,0,0,0,0,0,0,16.5,0,0,0.1,0.1,0,0,99
RC9-128,-36.13,166.07,1234,17.685,18.3756,20.3132,15.4276,16.6236,1.8,0,0,5.5,5.5,0.3,0.6,0.1,0.7,0,0,1.1,0.7,10.9,9.6,0.1,0.1,0.6,12.3,0.6,10.2,5.6,0,0,0,21,6.1,0.3,6.4,3,0,0.4,1.7,0,0,0,0,0,0,9,0,0,0.6,0,0,0,102.2
RC9-129,-39.31,163.08,2836,16.2867,16.8263,18.6144,14.2269,15.4794,0.4,0,0,1.6,1.6,0,0.1,0,0.1,0,0,0.2,1.3,10.8,3.3,0.1,0,0.8,25.8,0.5,8.1,4.3,0.1,0,0.2,19.3,5,0.1,5.1,0.1,0,1,0.4,0,0,0,0,0,0,15.1,0,0,0.8,0.5,0,0,99.9
RC9-131,-45.59,156.54,4603,11.6903,12.195,13.5168,10.2148,10.8345,1.6,0,0,0,0,0.2,0,0,0,0,0,0,0.2,20.7,0.5,0,0,0,0,0.2,1,0.5,0,0,0.2,70,3.2,0,3.2,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,99.3
RC9-132,-44.47,152.48,4709,12.8963,13.155,14.7568,11.3062,12.3672,2,0,0,0,0,0,0,0,0,0,0,0,0.8,21.9,1.2,0,0,0,0.4,0.4,20.2,1.2,0,0,0,49.3,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,99.4
RC9-134,-44.05,143.47,4570,12.5539,13.0706,14.0542,11.2863,11.8045,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,25.7,1.9,0,0,0,32.9,2.1,8,6.3,0,0,0,11.1,1.9,0,1.9,0,0,0.4,0.2,0,0,0,0,0,0,8.5,0,0,0,0,0,0,99.4
RC9-162P,-7.47,-137.18,4400,27.3228,27.921,27.6364,26.8454,26.8883,0,1,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,2,0,0,0,4,8,0,29,0,0,0,0,0,0,0,0,0,3,34,0,37,0,2,0,0,2,0,0,0,92
RC9-163P,-4.12,-133.97,4400,26.6206,27.6358,26.5966,26.3818,25.868,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,24,4,0,26,0,0,0,0,0,0,0,0,0,4,30,0,34,0,0,0,0,0,0,0,0,93
RIS-101,1.43,-130.57,4570,25.8723,26.628,25.7573,25.475,25.6289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,2,0,23,0,0,0,0,0,0,0,0,0,2,11,0,13,0,0,0,0,0,0,0,0,95
RIS104,-1.67,-131.88,4310,25.6618,26.6215,26.1592,24.8336,25.033,0,0,0,0.27,0.27,0,0.27,0,0.27,0.82,0,0.27,0.27,0,0,0.82,0,0,0,0,0,55.43,0.27,0,22.01,0,0,0,0,0.27,0,0,0,0,2.45,16.3,0,18.75,0,0.54,0,0,0,0,0,0,100
RIS-104,5.63,-133.43,4410,27.033,27.6481,26.3078,27.2936,26.8827,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,23,1,0,23,0,0,0,0,0,0,0,0,0,2,45,0,47,0,0,0,0,0,0,0,0,97
RIS-105,27.88,-132.62,3700,19.9765,19.0741,18.7206,21.0828,21.0285,1.57,1.1,0,22.17,22.17,0,0,0.63,0.63,0,0,0.47,0.47,6.6,0.47,1.1,0.63,0,0,0.47,4.4,2.67,1.73,0.47,0,22.64,15.41,11.48,26.89,3.62,0,0,0.16,0,1.57,0,0,1.57,0,0.16,0,0,0,0,0,0,100
RIS106,2.07,-132.53,4310,26.2141,27.0548,25.8314,25.8884,26.0818,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0.37,63.74,0.37,0,6.59,0,0,0,0,0,0,0,0,0,4.4,24.18,0,28.57,0,0,0,0,0,0,0,0,100
RIS-106,5.33,-117.92,4330,27.2233,28.1494,27.2553,26.802,26.6865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,2,0,5,0,0,0,0,0,0,0,0,0,3,44,0,47,0,0,0,0,0,0,0,0,99
RIS-108,4.73,-111.53,4110,26.9115,27.8269,26.8962,26.5867,26.3363,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,65,4,0,5,0,0,0,0,0,0,0,0,0,7,12,0,19,0,0,0,0,0,0,0,0,96
RIS15,3.95,-118.05,4100,26.6406,27.8118,26.7745,25.9673,26.0088,0.21,0.42,0,7.97,7.97,0,0.63,2.52,3.14,0.21,0,2.52,0.84,3.98,0.42,0,0.63,0.21,0,0,4.82,39.41,4.82,0.63,6.08,0,0,0,0,0,0,0,0,0,14.05,3.35,0,17.4,0,5.66,0,0,0.21,0,0,0.42,100
RIS-17,-1.77,-85.5,2385,22.6042,22.6885,24.6155,21.2487,21.864,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,94
Ris21G,-3.87,-84.48,3395,22.1442,22.8261,25.3358,20.1877,20.2272,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,96
RIS24,5.65,-99.93,3310,27.3212,28.5768,27.0282,27.0838,26.5961,0,0.22,0,0.66,0.66,0,1.77,1.55,3.32,1.99,0,1.11,0.22,1.33,0,1.33,0,0,0,0.22,2.21,51.33,1.11,0.22,3.76,0,0,0,0,0,0,0,0,0,15.71,13.94,0,29.65,0,0.66,0,0,0,0,0,0.66,100
RIS29,2.3,-89.45,2230,26.4056,26.854,27.6569,25.8003,25.3111,0.79,0,0,11.9,11.9,0.4,1.98,4.76,6.75,0.4,0,1.19,0.4,3.17,0.79,0,0,0,0,0,1.98,43.65,0,1.19,1.98,0.79,0,0,0,0,0,0.79,0,0,13.89,0.79,0,14.68,0,8.33,0,0,0,0,0,0.79,100
RIS-32,4.73,-115.53,4110,26.7239,27.6395,26.6012,26.0562,26.5985,0,0,0,0,0,0,0,0,0,1.19,0,0.3,0,0,0,0,0,0,0,0,0,73.21,0.3,0,2.68,0,0,0,0,0,0,0,0,0,1.19,21.13,0,22.32,0,0,0,0,0,0,0,0,100
RIS-33,5.53,-103.15,3330,27.3838,28.5146,27.0722,27.2422,26.7062,0,0.31,0,2.15,2.15,0.31,3.38,1.23,4.62,0.92,0,1.54,0.62,1.23,0,0.31,0,0,0,0,0,49.23,2.15,1.54,7.69,0,0,0,0,1.85,0,0,0,0,12.31,11.38,0,23.69,0,1.85,0,0,0,0,0,0,100
RIS50,-13.6,-96.7,4210,22.8734,24.3648,23.7988,21.924,21.4058,0.42,0.42,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0.84,0,0,0,0.42,0,32.07,0,0,5.06,0.84,0,0,0,0,0,0,0,0,2.11,55.27,0,57.38,0,0,0,0,0,0,0,0.42,100
RIS51,-13.53,-97.8,3742,22.9333,24.4235,23.5867,22.0309,21.6919,0.33,0.98,0,4.88,4.88,0,2.93,3.15,6.07,1.41,0,0.65,0.43,4.99,0.43,0.22,0.11,0.11,0,0,0.11,29.18,6.51,1.3,10.95,0.54,0,0,0,0.11,0,0,0,0,6.07,16.7,0,22.78,0,7.81,0,0,0.11,0,0,0.11,100
RIS60,-12.8,-107.98,3560,24.663,25.5383,25.0989,24.1495,23.8653,0.43,1.5,0,12.39,12.39,0.43,5.34,7.48,12.82,0.43,0,3.21,0.43,4.7,0.21,0.43,0,0,0,0,0.21,5.77,9.19,2.14,9.19,0,0,0,0,0,0,0,0,0,5.13,7.91,0,13.03,0,22.86,0,0.21,0,0,0,0.43,100
RIS65,-12.55,-111.2,3110,24.9878,25.7967,25.4866,24.4565,24.2112,0.29,1.46,0,24.2,24.2,4.08,5.54,9.33,14.87,0,0,2.04,0.58,2.33,0.29,0.29,0.58,0,0,0,0,0.87,1.75,0.87,2.33,0,0,0,0,0,0,0,0,0,1.46,1.17,0,2.62,0,39.65,0,0,0,0,0,0.87,100
RIS66,-12.5,-112.62,3165,25.1168,25.8856,25.7077,24.6009,24.2728,0.66,0.88,0,32.09,32.09,1.98,3.52,4.62,8.13,0,0,1.98,1.76,3.3,1.1,0,1.32,0,0.44,0,0.22,1.32,3.74,0.22,2.42,0,0,0,0,0,0,0,0,0,2.64,1.1,0,3.74,0.22,33.63,0,0,0,0,0,0.88,100
RIS69,-14.68,-113.48,3010,25.0354,25.5031,25.8014,24.3852,24.4519,0.21,1.47,0,22.74,22.74,4.21,2.74,3.37,6.11,0,0,0.84,0.63,2.32,0.84,0,3.79,0,1.05,0,0.42,1.89,4,0.42,5.89,0.21,0,0,0,0.21,0.84,0.21,0.21,0,7.37,2.74,0,10.11,0,29.68,0.21,0,0,0,0,1.05,100
RIS74,-14,-119.6,3685,26.0027,26.5217,26.6743,25.182,25.6329,0,0.87,0,28.7,28.7,0.58,2.9,6.09,8.99,0,0,5.51,1.16,2.61,0.58,0.87,0,0,0,0,0,1.45,5.22,3.48,1.16,0,0,0,0,0.29,0,0,0,0,1.16,1.45,0,2.61,0,33.62,0,0,0,0,0,2.32,100
RIS75,-14.02,-122.47,3790,26.3194,26.7658,27.1259,25.4207,25.9652,0.22,2.58,0,24.3,24.3,0.22,6.45,7.31,13.76,1.08,0,6.67,1.51,2.8,0,1.08,0.22,0,0.65,0,0.43,1.29,12.47,0.65,3.87,0,0,0,0,0.65,0,0,0,0,1.29,5.16,0,6.45,0,17.63,0,0,0,0,0,1.51,100
RIS76,-13.9,-125.35,3800,26.5525,26.8648,27.1034,25.74,26.5015,0.5,1.5,0,32.17,32.17,0,7.48,7.23,14.71,0.75,0,7.48,1.75,5.49,0.5,0.25,0.25,0,0,0,0,0.5,5.24,1,2.74,0,0,0,0,0.5,0,0,0,0,1,1.75,0,2.74,0,19.95,0,0,0,0,0,2,100
RIS77,-14.03,-128.48,3985,26.8703,27.3125,27.5427,26.0497,26.5763,0.2,2.63,0,29.76,29.76,0,5.67,7.09,12.75,0.4,0,6.07,1.42,2.23,0.2,1.01,0.2,0.2,0,0,0,0.4,9.51,0.61,6.88,0,0,0,0,0.2,0,0,0,0,1.82,6.07,2.43,10.32,0,14.17,0,0,0.2,0,0,0.81,100
RIS82,-14.05,-139.58,3900,27.773,28.2745,28.4026,26.797,27.6179,1.15,4.21,0,7.28,7.28,0.77,10.73,7.66,18.39,0.77,0,11.49,1.15,6.51,1.53,1.92,1.53,0,0.77,0,0.38,0.77,1.15,0.38,2.68,0,0,0,0,0,0,0,0,0,1.92,1.53,0,3.45,0,32.95,0,0,0,0,0,0.77,100
RIS84,-15.25,-142.45,3675,27.7487,28.1319,28.5103,26.6882,27.6645,0,0.91,0,51.06,51.06,0.61,5.47,5.47,10.94,0,0,5.78,0.61,4.26,0.61,0.3,0.61,0,0,0,0.3,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,0.3,100
RIS87,-16.5,-145.12,1443,27.5974,27.8656,28.4983,26.5306,27.4952,0.34,1.37,0,61.77,61.77,2.39,3.75,3.07,6.83,0.34,1.02,3.75,1.37,1.71,0,0.34,1.02,0,0,0,0,0,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0.34,0,0.34,0.68,15.7,0,0,0,0,0,0.34,100
RIS88,-15.85,-145.8,2760,27.7349,28.065,28.5475,26.745,27.5823,0.22,2.64,0.22,44.71,44.93,5.95,1.76,0.66,2.42,0.44,0,3.08,1.54,1.54,0.88,0.66,2.2,0,0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,31.5,0,0,0,0,0,1.32,100
RIS91,-15.67,-147.45,2518,27.7982,28.1413,28.5333,26.9092,27.6091,2.91,2.66,0,55.69,55.69,3.15,2.18,1.94,4.12,0,0.48,4.12,0.97,1.45,0.48,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,20.82,0,0,0,0,0,0.97,100
RN88-OK10,24.62,125.62,694,25.7818,25.9063,22.7154,28.6237,25.8818,0,0.36,0,31.02,31.02,0.36,0,0,7.3,0,0,5.47,1.82,5.11,6.93,0,0,0,0,0,0.36,20.44,0,0,3.65,5.84,0,2.19,2.19,0.73,0,0,0.36,0,0,0,0,0,0,6.93,0,0,0,0,0,1.09,100
RN88-OK13,25.15,125.22,1254,25.7924,26.0219,22.7447,28.6023,25.8008,1.47,1.84,0,21.32,21.32,1.1,0,0,18.01,0,0,6.62,1.47,10.29,1.47,1.47,0,0,0,0,0.37,8.46,0.37,0,11.76,0,0,0,0,0,0,0,0,0,0.74,0.37,0,1.1,0,12.87,0,0,0,0,0,0,100
RN88-OK5,24.75,123.97,1680,26.1002,26.3703,23.4121,28.6176,26.0007,0.37,5.22,0,9.7,9.7,0,0,0,7.46,0.75,0,1.49,0.37,2.61,0.37,0.75,0,0,0,0,0.75,25.37,0,0,23.51,4.1,0,0.37,0.37,0,0,0,0.37,0,1.49,5.97,0,7.46,0,8.96,0,0,0,0,0,0,100
RN88-OK7,24.07,126.23,2052,25.8176,25.9539,22.7454,28.5969,25.9742,0.57,0.29,0,30.37,30.37,1.43,0,0,10.03,0,0,3.15,0.57,13.75,5.16,0.29,0,0,0,0,1.15,5.16,0.29,0,5.16,2.58,0,5.16,5.16,2.58,0,0,0.57,0,0.57,0.29,0,0.86,0,10.03,0,0,0,0,0,0.86,100
RN88-OK8,24.32,125.93,1443,25.7912,25.9084,22.726,28.6047,25.9257,0.3,1.78,0,30.86,30.86,0.89,0,0,9.79,0,0,7.42,0.3,10.39,4.15,0.59,0,0,0,0,0.59,9.79,0,0,2.67,3.26,0,3.26,3.26,0.89,0,0,0,0,0.3,0.3,0,0.59,0,11.87,0,0,0,0,0,0.59,100
RN88-PC1,23.98,126.35,3211,25.8344,25.9834,22.756,28.602,25.996,0.34,6.12,0,16.67,16.67,0,0,0,10.88,0.68,0,5.1,0,6.8,1.36,1.02,0,0,0,0,3.4,16.33,0,0.34,6.8,8.84,0,2.38,2.38,0,0,0,1.7,0,2.04,1.36,0,3.4,0,7.48,0,0,0,0,0,0.34,100
